"","Year","Month","Day","Text","Count"
"1",2020,1,29,"trump",17138
"2",2020,1,29,"ivanka trump",4250
"3",2020,1,29,"god",3649
"4",2020,1,29,"charles lieber",2898
"5",2020,1,29,"obama",2816
"6",2020,2,29,"trump",305605
"7",2020,2,29,"mike pence",25703
"8",2020,2,29,"lewis",23978
"9",2020,2,29,"donald trump",16482
"10",2020,2,29,"anthony fauci",14583
"11",2020,3,20,"trump",57430
"12",2020,3,20,"richard burr",16849
"13",2020,3,20,"god",12152
"14",2020,3,20,"burr",11842
"15",2020,3,20,"kelly loeffler",10422
"16",2020,3,28,"trump",56267
"17",2020,3,28,"stupidity",31381
"18",2020,3,28,"god",10852
"19",2020,3,28,"donald trump",8941
"20",2020,3,28,"joe biden",6819
"21",2020,3,29,"trump",77088
"22",2020,3,29,"god",13118
"23",2020,3,29,"fauci",10167
"24",2020,3,29,"stupidity",8286
"25",2020,3,29,"pelosi",7443
"26",2020,3,30,"trump",48378
"27",2020,3,30,"nancy pelosi",11794
"28",2020,3,30,"god",10107
"29",2020,3,30,"pelosi",5609
"30",2020,3,30,"vladimir zelenko",5433
"31",2020,3,31,"trump",23428
"32",2020,3,31,"god",3190
"33",2020,3,31,"mike lindell",2348
"34",2020,3,31,"fauci",2288
"35",2020,3,31,"pelosi",2283
"36",2020,4,1,"trump",56585
"37",2020,4,1,"god",8024
"38",2020,4,1,"kelly loeffler",5133
"39",2020,4,1,"donald trump",5028
"40",2020,4,1,"sandra",5010
"41",2020,4,2,"trump",59715
"42",2020,4,2,"lonnie",16117
"43",2020,4,2,"god",14683
"44",2020,4,2,"pelosi",13695
"45",2020,4,2,"nancy pelosi",10622
"46",2020,4,3,"trump",55844
"47",2020,4,3,"nancy pelosi",15918
"48",2020,4,3,"jared kushner",13433
"49",2020,4,3,"pelosi",13425
"50",2020,4,3,"god",11078
"51",2020,4,4,"trump",75564
"52",2020,4,4,"donald trump",14947
"53",2020,4,4,"god",14524
"54",2020,4,4,"fauci",13374
"55",2020,4,4,"obama",9547
"56",2020,4,5,"trump",71490
"57",2020,4,5,"god",14535
"58",2020,4,5,"fauci",13565
"59",2020,4,5,"donald trump",13432
"60",2020,4,5,"boris johnson",10180
"61",2020,4,6,"trump",70246
"62",2020,4,6,"boris johnson",24763
"63",2020,4,6,"fauci",19120
"64",2020,4,6,"god",10256
"65",2020,4,6,"pep",8541
"66",2020,4,7,"trump",92114
"67",2020,4,7,"boris johnson",15201
"68",2020,4,7,"bill gates",8969
"69",2020,4,7,"god",8252
"70",2020,4,7,"fauci",6518
"71",2020,4,8,"trump",52457
"72",2020,4,8,"birx",9964
"73",2020,4,8,"john prine",7674
"74",2020,4,8,"jack dorsey",7190
"75",2020,4,8,"fauci",6447
"76",2020,4,9,"trump",40868
"77",2020,4,9,"fauci",7984
"78",2020,4,9,"bernie",7536
"79",2020,4,9,"boris johnson",5204
"80",2020,4,9,"lonnie",5166
"81",2020,4,10,"trump",70978
"82",2020,4,10,"fauci",11412
"83",2020,4,10,"god",8356
"84",2020,4,10,"boris johnson",6795
"85",2020,4,10,"gary locke",6471
"86",2020,4,11,"trump",54125
"87",2020,4,11,"god",12698
"88",2020,4,11,"dianne feinstein",11025
"89",2020,4,11,"bill maher",9342
"90",2020,4,11,"fauci",6460
"91",2020,4,12,"trump",58824
"92",2020,4,12,"god",22601
"93",2020,4,12,"fauci",15977
"94",2020,4,12,"boris johnson",9557
"95",2020,4,12,"donald trump",7425
"96",2020,4,13,"trump",80906
"97",2020,4,13,"fauci",35214
"98",2020,4,13,"god",11093
"99",2020,4,13,"theodore roosevelt",9000
"100",2020,4,13,"rick may",8426
"101",2020,4,14,"trump",113560
"102",2020,4,14,"god",18654
"103",2020,4,14,"fauci",11148
"104",2020,4,14,"donald trump",6804
"105",2020,4,14,"modi",6752
"106",2020,4,15,"trump",98850
"107",2020,4,15,"donald trump",18108
"108",2020,4,15,"god",9203
"109",2020,4,15,"acosta",6441
"110",2020,4,15,"bill gates",5826
"111",2020,4,16,"trump",68221
"112",2020,4,16,"nancy pelosi",11548
"113",2020,4,16,"god",9455
"114",2020,4,16,"bill gates",9195
"115",2020,4,16,"donald trump",6653
"116",2020,4,17,"trump",72499
"117",2020,4,17,"donald trump",10363
"118",2020,4,17,"fauci",9792
"119",2020,4,17,"phil",8473
"120",2020,4,17,"biden",7297
"121",2020,4,18,"trump",50304
"122",2020,4,18,"donald trump",8145
"123",2020,4,18,"boris johnson",7543
"124",2020,4,18,"abba kyari",6869
"125",2020,4,18,"obama",6863
"126",2020,4,19,"trump",74867
"127",2020,4,19,"boris johnson",31803
"128",2020,4,19,"obama",9500
"129",2020,4,19,"fauci",9146
"130",2020,4,19,"god",9025
"131",2020,4,20,"trump",83760
"132",2020,4,20,"skylar herbert",11360
"133",2020,4,20,"covid",9943
"134",2020,4,20,"fauci",8114
"135",2020,4,20,"god",8094
"136",2020,4,21,"trump",19227
"137",2020,4,21,"god",3075
"138",2020,4,21,"donald trump",3056
"139",2020,4,21,"fauci",1388
"140",2020,4,21,"obama",1215
"141",2020,4,22,"trump",66847
"142",2020,4,22,"fauci",7857
"143",2020,4,22,"god",7590
"144",2020,4,22,"donald trump",7536
"145",2020,4,22,"bill gates",7369
"146",2020,4,23,"trump",82990
"147",2020,4,23,"fauci",11402
"148",2020,4,23,"cuomo",10298
"149",2020,4,23,"pelosi",9750
"150",2020,4,23,"mcconnell",7667
"151",2020,4,24,"trump",189356
"152",2020,4,24,"dr birx",27513
"153",2020,4,24,"donald trump",22153
"154",2020,4,24,"whitsett",9816
"155",2020,4,24,"ramzan mubarak",7054
"156",2020,4,25,"trump",129351
"157",2020,4,25,"cuomo",14733
"158",2020,4,25,"donald trump",14578
"159",2020,4,25,"god",10669
"160",2020,4,25,"deborah",9946
"161",2020,4,26,"trump",99999
"162",2020,4,26,"donald trump",19860
"163",2020,4,26,"god",12504
"164",2020,4,26,"cuomo",11896
"165",2020,4,26,"adam schiff",11761
"166",2020,4,27,"trump",82036
"167",2020,4,27,"boris johnson",20023
"168",2020,4,27,"god",16316
"169",2020,4,27,"donald trump",13897
"170",2020,4,27,"bill gates",13084
"171",2020,4,28,"trump",69452
"172",2020,4,28,"donald trump",13587
"173",2020,4,28,"barr",7888
"174",2020,4,28,"diamond",7856
"175",2020,4,28,"cuomo",7237
"176",2020,4,29,"trump",60321
"177",2020,4,29,"fauci",22776
"178",2020,4,29,"jared kushner",6800
"179",2020,4,29,"bill de blasio",5547
"180",2020,4,29,"god",4882
"181",2020,4,30,"trump",77290
"182",2020,4,30,"obama",15116
"183",2020,4,30,"fauci",12419
"184",2020,4,30,"donald trump",9640
"185",2020,4,30,"god",8719
"186",2020,5,1,"trump",59395
"187",2020,5,1,"fauci",13111
"188",2020,5,1,"obama",8123
"189",2020,5,1,"donald trump",7494
"190",2020,5,1,"democr",7273
"191",2020,5,2,"trump",53381
"192",2020,5,2,"fauci",21244
"193",2020,5,2,"god",6893
"194",2020,5,2,"anthony fauci",6593
"195",2020,5,2,"cuomo",5169
"196",2020,5,3,"trump",56519
"197",2020,5,3,"bill gates",8635
"198",2020,5,3,"kate brown",8374
"199",2020,5,3,"donald trump",8258
"200",2020,5,3,"god",7990
"201",2020,5,4,"trump",98375
"202",2020,5,4,"pelosi",14761
"203",2020,5,4,"fauci",10257
"204",2020,5,4,"nancy pelosi",9918
"205",2020,5,4,"donald trump",8003
"206",2020,5,5,"trump",35044
"207",2020,5,5,"covid",18782
"208",2020,5,5,"fauci",8649
"209",2020,5,5,"abhijit banerjee",3750
"210",2020,5,5,"god",3547
"211",2020,5,6,"trump",109642
"212",2020,5,6,"fauci",15364
"213",2020,5,6,"kushner",11724
"214",2020,5,6,"donald trump",10130
"215",2020,5,6,"cuomo",10061
"216",2020,5,7,"trump",113410
"217",2020,5,7,"cuomo",14968
"218",2020,5,7,"donald trump",13467
"219",2020,5,7,"god",12301
"220",2020,5,7,"fauci",11293
"221",2020,5,8,"trump",124216
"222",2020,5,8,"katie miller",23067
"223",2020,5,8,"stephen miller",20234
"224",2020,5,8,"mike pence",14384
"225",2020,5,8,"ron desantis",11361
"226",2020,5,9,"trump",109353
"227",2020,5,9,"obama",26545
"228",2020,5,9,"roy horn",18042
"229",2020,5,9,"katie miller",17398
"230",2020,5,9,"stephen miller",15224
"231",2020,5,10,"trump",92969
"232",2020,5,10,"obama",32871
"233",2020,5,10,"boris johnson",25779
"234",2020,5,10,"fauci",20397
"235",2020,5,10,"donald trump",14166
"236",2020,5,11,"trump",108716
"237",2020,5,11,"jollett",31353
"238",2020,5,11,"cuomo",22295
"239",2020,5,11,"boris johnson",21988
"240",2020,5,11,"peter daszak",20802
"241",2020,5,12,"trump",119749
"242",2020,5,12,"fauci",63354
"243",2020,5,12,"obama",34736
"244",2020,5,12,"jollett",31980
"245",2020,5,12,"rand paul",26630
"246",2020,5,13,"trump",83480
"247",2020,5,13,"fauci",68219
"248",2020,5,13,"obama",22333
"249",2020,5,13,"cheney",19921
"250",2020,5,13,"paul manafort",17792
"251",2020,5,14,"trump",91800
"252",2020,5,14,"fauci",34349
"253",2020,5,14,"rick bright",20049
"254",2020,5,14,"richard burr",19125
"255",2020,5,14,"jeff bezos",16059
"256",2020,5,15,"trump",93039
"257",2020,5,15,"fauci",29816
"258",2020,5,15,"obama",17346
"259",2020,5,15,"pelosi",13229
"260",2020,5,15,"jeff bezos",10216
"261",2020,5,16,"trump",89064
"262",2020,5,16,"obama",19291
"263",2020,5,16,"bill gates",14297
"264",2020,5,16,"cuomo",12639
"265",2020,5,16,"pelosi",11715
"266",2020,5,17,"trump",84231
"267",2020,5,17,"obama",33132
"268",2020,5,17,"eric trump",22185
"269",2020,5,17,"cuomo",12682
"270",2020,5,17,"donald trump",11804
"271",2020,5,18,"trump",82832
"272",2020,5,18,"mingyu",18100
"273",2020,5,18,"obama",17260
"274",2020,5,18,"cuomo",13805
"275",2020,5,18,"seventeen mingyu",13537
"276",2020,5,19,"trump",99162
"277",2020,5,19,"donald trump",33162
"278",2020,5,19,"rebekah jones",12208
"279",2020,5,19,"cuomo",8547
"280",2020,5,19,"fauci",8252
"281",2020,5,20,"trump",89098
"282",2020,5,20,"donald trump",13445
"283",2020,5,20,"mike schultz",9611
"284",2020,5,20,"obama",9360
"285",2020,5,20,"god",9117
"286",2020,5,21,"trump",94622
"287",2020,5,21,"kamala harris",23170
"288",2020,5,21,"heels",15797
"289",2020,5,21,"cuomo",15731
"290",2020,5,21,"donald trump",14397
"291",2020,5,22,"trump",90826
"292",2020,5,22,"dominic cummings",14052
"293",2020,5,22,"cuomo",9689
"294",2020,5,22,"donald trump",9373
"295",2020,5,22,"god",8553
"296",2020,5,23,"trump",80958
"297",2020,5,23,"dominic cummings",55785
"298",2020,5,23,"cummings",45686
"299",2020,5,23,"donald trump",20299
"300",2020,5,23,"covid",16517
"301",2020,5,24,"trump",62362
"302",2020,5,24,"cummings",41452
"303",2020,5,24,"dominic cummings",24157
"304",2020,5,24,"boris johnson",18237
"305",2020,5,24,"cuomo",16022
"306",2020,5,25,"trump",56465
"307",2020,5,25,"cummings",48509
"308",2020,5,25,"dominic cummings",29525
"309",2020,5,25,"covid",14466
"310",2020,5,25,"boris johnson",12237
"311",2020,5,26,"trump",62266
"312",2020,5,26,"cummings",43551
"313",2020,5,26,"dominic cummings",28570
"314",2020,5,26,"biden",9758
"315",2020,5,26,"covid",9515
"316",2020,5,27,"trump",47816
"317",2020,5,27,"cummings",17047
"318",2020,5,27,"dominic cummings",13917
"319",2020,5,27,"guy",12967
"320",2020,5,27,"cuomo",8651
"321",2020,5,28,"trump",63886
"322",2020,5,28,"cummings",18957
"323",2020,5,28,"dominic cummings",16055
"324",2020,5,28,"twitter",13730
"325",2020,5,28,"leavitt",13632
"326",2020,5,29,"trump",82970
"327",2020,5,29,"donald trump",63220
"328",2020,5,29,"george floyd",29745
"329",2020,5,29,"belly mujinga",22878
"330",2020,5,29,"karl anthony towns",14156
"331",2020,5,30,"donald trump",185219
"332",2020,5,30,"trump",56480
"333",2020,5,30,"george floyd",27616
"334",2020,5,30,"minneapolisriot coronavirus",14914
"335",2020,5,30,"belly mujinga",12315
"336",2020,5,31,"trump",47588
"337",2020,5,31,"donald trump",25378
"338",2020,5,31,"george floyd",13880
"339",2020,5,31,"covid",11419
"340",2020,5,31,"dominic cummings",10035
"341",2020,6,1,"trump",41259
"342",2020,6,1,"covid",22064
"343",2020,6,1,"nick cannon",15058
"344",2020,6,1,"lupus",14959
"345",2020,6,1,"george floyd",13646
"346",2020,6,2,"trump",37837
"347",2020,6,2,"boris johnson",10656
"348",2020,6,2,"george floyd",9168
"349",2020,6,2,"trevor belle",8091
"350",2020,6,2,"covid",6097
"351",2020,6,3,"trump",30108
"352",2020,6,3,"boris johnson",25523
"353",2020,6,3,"rayne valentine",19914
"354",2020,6,3,"belly mujinga",12860
"355",2020,6,3,"alok sharma",10525
"356",2020,6,4,"trump",69798
"357",2020,6,4,"george floyd",35876
"358",2020,6,4,"boris johnson",13309
"359",2020,6,4,"alok sharma",12548
"360",2020,6,4,"george floydâ",10405
"361",2020,6,5,"trump",29639
"362",2020,6,5,"harlan",8176
"363",2020,6,5,"george floyd",7614
"364",2020,6,5,"covid",4914
"365",2020,6,5,"joe biden",3610
"366",2020,6,6,"trump",62636
"367",2020,6,6,"george floyd",10273
"368",2020,6,6,"jimin",6632
"369",2020,6,6,"floyd",6531
"370",2020,6,6,"covid",6446
"371",2020,6,7,"trump",50877
"372",2020,6,7,"god",11971
"373",2020,6,7,"john edmunds",11296
"374",2020,6,7,"george floyd",10074
"375",2020,6,7,"modi",8340
"376",2020,6,8,"trump",55882
"377",2020,6,8,"jacinda ardern",11935
"378",2020,6,8,"george floyd",8312
"379",2020,6,8,"covid",7703
"380",2020,6,8,"allen may",7698
"381",2020,6,9,"trump",83572
"382",2020,6,9,"jared",37689
"383",2020,6,9,"boris johnson",13456
"384",2020,6,9,"allen may",10136
"385",2020,6,9,"george floyd",10037
"386",2020,6,10,"trump",47679
"387",2020,6,10,"fauci",44503
"388",2020,6,10,"neil ferguson",26163
"389",2020,6,10,"donald trump",20868
"390",2020,6,10,"boris johnson",17339
"391",2020,6,11,"trump",95756
"392",2020,6,11,"boris johnson",17595
"393",2020,6,11,"fauci",14132
"394",2020,6,11,"donald trump",12140
"395",2020,6,11,"rory stewart",10339
"396",2020,6,12,"trump",96075
"397",2020,6,12,"donald trump",35625
"398",2020,6,12,"robert fuller",27074
"399",2020,6,12,"dominic cummings",10107
"400",2020,6,12,"boris johnson",9435
"401",2020,6,13,"trump",79315
"402",2020,6,13,"donald trump",27918
"403",2020,6,13,"fauci",24207
"404",2020,6,13,"robert fuller",20175
"405",2020,6,13,"steve scalise",12671
"406",2020,6,14,"trump",36972
"407",2020,6,14,"cuomo",12362
"408",2020,6,14,"biden",8577
"409",2020,6,14,"boris johnson",8576
"410",2020,6,14,"covid",8069
"411",2020,6,15,"trump",72657
"412",2020,6,15,"cuomo",23836
"413",2020,6,15,"donald trump",13605
"414",2020,6,15,"covid",12739
"415",2020,6,15,"bill de blasio",10877
"416",2020,6,16,"trump",75057
"417",2020,6,16,"nigga",74168
"418",2020,6,16,"mike pence",40180
"419",2020,6,16,"greg abbott",20067
"420",2020,6,16,"tom rice",12180
"421",2020,6,17,"trump",81677
"422",2020,6,17,"greg abbott",25003
"423",2020,6,17,"fauci",19500
"424",2020,6,17,"donald trump",17353
"425",2020,6,17,"hillary",16124
"426",2020,6,18,"trump",114780
"427",2020,6,18,"donald trump",23447
"428",2020,6,18,"al sharpton",15101
"429",2020,6,18,"hannity",14316
"430",2020,6,18,"biden",11159
"431",2020,6,19,"trump",109559
"432",2020,6,19,"donald trump",30246
"433",2020,6,19,"schwarzenegger",25374
"434",2020,6,19,"fauci",10994
"435",2020,6,19,"covid",10951
"436",2020,6,20,"trump",205557
"437",2020,6,20,"donald trump",38522
"438",2020,6,20,"covid",19049
"439",2020,6,20,"fauci",13715
"440",2020,6,20,"god",9838
"441",2020,6,21,"trump",331681
"442",2020,6,21,"donald trump",22664
"443",2020,6,21,"covid",19615
"444",2020,6,21,"biden",12610
"445",2020,6,21,"helen whately",11982
"446",2020,6,22,"trump",164412
"447",2020,6,22,"breonna taylor",14982
"448",2020,6,22,"covid",14509
"449",2020,6,22,"donald trump",13140
"450",2020,6,22,"desantis",11432
"451",2020,6,23,"trump",191812
"452",2020,6,23,"novak djokovic",26918
"453",2020,6,23,"fauci",24263
"454",2020,6,23,"god",18925
"455",2020,6,23,"donald trump",18280
"456",2020,6,24,"trump",150874
"457",2020,6,24,"vanessa guillen",50028
"458",2020,6,24,"gustavo",44372
"459",2020,6,24,"kung flu",27966
"460",2020,6,24,"god",20840
"461",2020,6,25,"trump",217845
"462",2020,6,25,"biden",30567
"463",2020,6,25,"joe biden",25302
"464",2020,6,25,"god",19201
"465",2020,6,25,"donald trump",18954
"466",2020,6,26,"trump",170120
"467",2020,6,26,"biden",48502
"468",2020,6,26,"joe biden",35731
"469",2020,6,26,"donald trump",35184
"470",2020,6,26,"fauci",19920
"471",2020,6,27,"trump",162973
"472",2020,6,27,"joe biden",29760
"473",2020,6,27,"donald trump",23595
"474",2020,6,27,"biden",19074
"475",2020,6,27,"putin",15731
"476",2020,6,28,"trump",185054
"477",2020,6,28,"putin",70253
"478",2020,6,28,"fauci",22487
"479",2020,6,28,"joe biden",21053
"480",2020,6,28,"cuomo",17301
"481",2020,6,29,"trump",107280
"482",2020,6,29,"putin",31511
"483",2020,6,29,"covid",13601
"484",2020,6,29,"karen",11946
"485",2020,6,29,"fauci",11838
"486",2020,6,30,"trump",115338
"487",2020,6,30,"fauci",47311
"488",2020,6,30,"rand paul",32967
"489",2020,6,30,"covid",29790
"490",2020,6,30,"biden",22563
"491",2020,7,1,"trump",122264
"492",2020,7,1,"fauci",44731
"493",2020,7,1,"covid",25195
"494",2020,7,1,"michael hickson",23227
"495",2020,7,1,"miles morales",22741
"496",2020,7,2,"trump",122974
"497",2020,7,2,"herman cain",47506
"498",2020,7,2,"fauci",14497
"499",2020,7,2,"covid",12882
"500",2020,7,2,"acosta",11485
"501",2020,7,3,"trump",126526
"502",2020,7,3,"fauci",37909
"503",2020,7,3,"tim",32221
"504",2020,7,3,"gaga",22270
"505",2020,7,3,"beyoncé",22242
"506",2020,7,4,"trump",130404
"507",2020,7,4,"kimberly guilfoyle",54177
"508",2020,7,4,"donald trump jr",24830
"509",2020,7,4,"donald trump",22866
"510",2020,7,4,"fauci",21994
"511",2020,7,5,"trump",101962
"512",2020,7,5,"obama",35294
"513",2020,7,5,"covid",31954
"514",2020,7,5,"donald trump",19162
"515",2020,7,5,"fauci",15331
"516",2020,7,6,"trump",128169
"517",2020,7,6,"nick cordero",63952
"518",2020,7,6,"donald trump",29848
"519",2020,7,6,"covid",22512
"520",2020,7,6,"obama",20464
"521",2020,7,8,"trump",138857
"522",2020,7,8,"paul manafort",35395
"523",2020,7,8,"michael cohen",33153
"524",2020,7,8,"donald trump",27276
"525",2020,7,8,"fauci",18782
"526",2020,7,9,"trump",124340
"527",2020,7,9,"kneel",42545
"528",2020,7,9,"bow",42540
"529",2020,7,9,"donald trump",39286
"530",2020,7,9,"""""theyl""""",30621
"531",2020,7,10,"trump",97446
"532",2020,7,10,"kneel",44604
"533",2020,7,10,"bow",44584
"534",2020,7,10,"fauci",30006
"535",2020,7,10,"paul manafort",22577
"536",2020,7,11,"trump",87834
"537",2020,7,11,"cristina yang",52255
"538",2020,7,11,"covid",37783
"539",2020,7,11,"fauci",33291
"540",2020,7,11,"god",23161
"541",2020,7,12,"trump",127952
"542",2020,7,12,"fauci",44337
"543",2020,7,12,"donald trump",27366
"544",2020,7,12,"betsy devos",18113
"545",2020,7,12,"covid",17143
"546",2020,7,13,"trump",163236
"547",2020,7,13,"fauci",134941
"548",2020,7,13,"covid",27077
"549",2020,7,13,"ted cruz",25444
"550",2020,7,13,"donald trump",23372
"551",2020,7,14,"trump",132174
"552",2020,7,14,"fauci",67488
"553",2020,7,14,"obama",37915
"554",2020,7,14,"biden",35416
"555",2020,7,14,"covid",27462
"556",2020,7,15,"trump",147636
"557",2020,7,15,"god",47140
"558",2020,7,15,"fauci",45367
"559",2020,7,15,"grubhub",32354
"560",2020,7,15,"biden",21949
"561",2020,7,16,"trump",140817
"562",2020,7,16,"donald",72175
"563",2020,7,16,"kemp",36340
"564",2020,7,16,"fauci",32614
"565",2020,7,16,"brian kemp",27116
"566",2020,7,17,"trump",123099
"567",2020,7,17,"bozo",36420
"568",2020,7,17,"covid",27607
"569",2020,7,17,"johnson",22498
"570",2020,7,17,"fauci",22022
"571",2020,7,18,"trump",92185
"572",2020,7,18,"fauci",26056
"573",2020,7,18,"covid",21868
"574",2020,7,18,"donald trump",12777
"575",2020,7,18,"bozo",11454
"576",2020,7,19,"trump",182819
"577",2020,7,19,"fauci",44129
"578",2020,7,19,"covid",30407
"579",2020,7,19,"chris wallace",27913
"580",2020,7,19,"govkemp",23104
"581",2020,7,20,"trump",146939
"582",2020,7,20,"donald trump",40960
"583",2020,7,20,"fauci",22260
"584",2020,7,20,"covid",13352
"585",2020,7,20,"biden",13239
"586",2020,7,21,"trump",166671
"587",2020,7,21,"mitch",34590
"588",2020,7,21,"fauci",27158
"589",2020,7,21,"tomlinson",26267
"590",2020,7,21,"donald trump",24550
"591",2020,7,22,"trump",163421
"592",2020,7,22,"god",41432
"593",2020,7,22,"cuomo",32485
"594",2020,7,22,"pelosi",27025
"595",2020,7,22,"nancy pelosi",26301
"596",2020,7,23,"trump",163124
"597",2020,7,23,"god",40464
